#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59
11	0	0	0	0	0	0	0	0	0	0	0	385	2	1	7	5	37	0	9	19	9	2	5	0	2	1	1	2	2	2	63	37	4	12	1	1	6	1	2	62	15	8	98	2	1	2	84	3	2	12	1	4	10	2	2	6	5	2	3	0
12	0	0	0	0	0	0	0	0	0	0	0	0	1217	25	17	14	11	5	12	14	16	7	17	41	8	179	426	9	132	20	3	3	137	4	18	6	11	0	10	4	12	17	10	90	6	13	5	17	22	4	11	15	1	5	7	18	9	8	37	23
13	0	0	0	0	0	0	0	0	0	0	0	0	0	1354	10	7	10	9	15	12	14	250	20	23	67	230	9	87	319	16	1	3	13	2	573	2	11	5	29	2	2	15	2	23	60	32	3	10	70	6	25	12	1	1	13	8	15	97	445	13
14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	974	15	399	12	10	21	11	6	212	6	13	12	15	8	6	422	10	8	18	9	6	26	17	3	38	7	14	17	8	4	27	12	18	17	10	17	11	8	1	5	116	16	27	15	4	17
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2022	31	8	14	24	3	3	8	5	7	10	42	4	8	5	8	26	48	6	9	16	9	5	8	6	742	42	15	4	11	6	5	590	4	245	1	58	14	13	6	2	15	8	7	3
16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1355	10	10	16	36	17	479	5	6	9	30	8	3	87	43	6	25	43	8	7	16	8	35	12	21	21	13	5	24	10	26	20	9	44	25	6	2	9	17	16	171	12	7	3
17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	928	63	8	1	18	8	2	8	24	4	6	6	11	5	2	43	4	23	40	1	1	3	2	6	7	6	9	30	6	2	27	4	10	2	94	4	56	101	8	6	77	7	8
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	571	10	5	18	9	3	2	4	11	1	9	6	2	0	332	6	7	5	5	0	1	7	5	7	4	7	16	4	2	99	4	37	5	57	7	7	9	6	19	26	12	3
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4712	29	10	16	6	5	12	18	6	8	11	14	66	9	19	17	81	52	338	12	10	16	2096	893	6	16	7	48	34	7	9	10	23	6	51	17	6	16	18	11	5
20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	896	11	50	73	7	17	13	45	9	12	7	1	5	59	19	5	171	5	63	4	7	22	11	6	6	8	12	4	5	2	174	10	2	6	5	11	106	9	8	6
21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	831	10	8	13	29	3	20	30	13	0	6	23	4	238	3	6	0	29	4	4	10	6	12	43	7	7	7	9	8	11	5	3	4	31	6	10	381	30	8
22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1537	6	20	18	17	16	6	161	15	8	19	40	15	8	21	1	323	2	4	21	15	7	27	10	17	23	9	12	195	16	6	7	21	7	305	18	10	18
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	3	34	35	72	43	2	0	4	9	1	10	1	35	0	9	16	3	5	6	5	5	8	2	4	9	4	38	4	2	3	3	7	18	9	9	7
24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2448	55	9	20	22	140	1	0	14	0	109	3	3	1	30	1	5	9	2	16	663	729	2	7	325	4	14	4	0	3	410	5	4	33	166	116
25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1906	25	28	178	15	1	6	9	1	298	6	6	1	27	4	3	22	6	47	201	305	2	22	190	3	17	12	2	8	29	19	9	68	285	108
26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1466	3	13	11	5	9	99	25	1	12	6	7	4	40	28	16	4	14	9	4	9	70	4	17	4	27	1	2	12	8	41	8	7	3
27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1102	70	6	1	1	4	4	14	5	24	3	80	1	5	9	2	4	10	9	3	2	21	6	374	6	0	2	7	8	33	2	32	10
28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1230	10	2	0	23	1	48	2	10	3	33	3	4	5	4	101	19	24	2	17	270	8	19	13	2	1	20	17	5	21	524	13
29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1159	4	1	17	8	15	3	11	2	86	0	5	13	5	8	109	40	2	13	14	2	13	11	1	4	297	17	16	20	3	87
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1106	9	1	319	1	4	4	6	1	10	10	14	24	3	4	1	9	4	3	15	5	2	25	1	3	2	18	5	4	2
31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	6	9	0	11	13	44	1	18	49	32	194	1	2	0	38	5	0	8	1	3	3	1	2	4	10	1	1	2
32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1188	6	21	4	1	2	5	11	12	10	7	40	11	9	6	156	13	24	6	95	3	14	22	9	13	11	11	4
33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1163	3	1	5	5	3	7	7	19	22	0	4	1	20	5	2	9	9	5	16	4	1	2	207	5	2	1
34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1646	7	8	2	24	4	5	14	1	15	439	44	2	11	65	7	17	15	1	6	78	7	14	509	385	12
35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641	10	26	11	1	15	162	31	2	11	6	14	14	5	6	3	30	1	219	5	74	3	9	0	2
36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1131	28	23	5	3	54	42	3	13	1	93	7	12	2	19	9	0	3	4	64	10	6	12	1
37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	6	3	7	491	61	1	1	2	38	8	0	2	1	2	3	12	5	5	3	4	4	2
38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1087	2	3	19	7	28	23	15	2	4	27	3	195	5	2	11	10	43	28	12	21	10
39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485	3	7	7	0	1	3	63	3	1	12	3	0	5	3	5	1	8	3	1	0
40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1177	22	19	3	1	2	3	102	6	159	3	19	19	6	4	4	8	6	6	0
41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6532	209	5	21	6	16	29	10	3	8	30	4	74	12	18	16	18	11	6
42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2028	2	6	4	101	16	4	5	4	7	5	8	6	8	7	4	4	2
43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598	22	31	2	7	163	0	3	17	2	6	14	12	5	11	65	48
44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1916	300	4	13	73	2	7	10	1	10	783	11	6	408	77	113
45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1531	1	3	563	4	9	3	3	0	56	1	12	13	180	272
46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570	6	4	6	2	4	2	4	3	18	8	3	4	3
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1761	3	174	6	433	13	17	9	9	21	19	4	6
48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2638	3	13	7	4	1	27	5	8	21	1303	60
49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	918	3	13	100	6	1	0	30	4	4	2
50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1109	6	1	1	11	4	216	10	24	7
51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1274	4	126	7	11	15	14	4	4
52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437	1	3	0	12	3	2	0
53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	744	9	49	4	10	3	2
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1525	8	11	213	28	74
55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	7	15	7	1
56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1334	21	7	6
57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1799	29	14
58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3111	18
59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569
